"SiteID","templateName","displayName","ParentBodyID","ParentBodyName","SolarMultiplier","Latitude","Longitude","WaterPerDay","VolatilesPerDay","MetalsPerDay","NoblesPerDay","FissilesPerDay","HasHab","HabID","HabType","HabSchematicTemplateName","IsShipyard","HabLevel","MCCost","FactionID","FactionName","MiningLevel","pendingHab"
"5094","84922KBOSite1","Hope Point","304","84922 Veles","0.000707","-11.0","43.95118","3.770006","4.233693","2.133002","0.0","0.006402196","False",,,,"False",,,,,"0","False"
"5095","84922KBOSite2","The Flanux Gambit","304","84922 Veles","0.000707","-10.0","127.8309","3.682996","4.973911","1.084641","0.3615471","0.07980254","False",,,,"False",,,,,"0","False"
"5098","90482OrcusSite1","The Wildman's Crypt","305","Orcus","0.000437","12.0","-141.6715","4.562364","1.189891","0.9329212","0.4664606","0.5515206","False",,,,"False",,,,,"0","False"
"5099","90482OrcusSite2","Kalford's Regret","305","Orcus","0.000437","-45.0","-92.13779","4.434988","1.860471","2.17814","0.7260466","0.06154719","False",,,,"False",,,,,"0","False"
"5100","90482OrcusSite3","Turul Dorsum","305","Orcus","0.000437","-59.0","-113.1013","5.578654","1.80901","0.5877103","0.2938552","0.004015216","False",,,,"False",,,,,"0","False"
"5101","90482OrcusSite4","Qausuittuq Crater","305","Orcus","0.000437","-13.0","148.853","5.253001","2.532542","0.2772602","0.09242007","0.0009019173","False",,,,"False",,,,,"0","False"
"5103","VanthSite1","Valerianae Labyrinthus","306","Vanth","0.000437","53.0","127.3324","4.41011","0.4546892","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5106","90568KBOSite1","Planum Caledonia","307","Amma","0.000598","-25.0","60.17738","3.568035","1.875779","5.432228","0.6929489","0.1172756","False",,,,"False",,,,,"0","False"
"5107","90568KBOSite2","Velocity’s Crater","307","Amma","0.000598","2.0","-166.9987","1.873856","1.716698","3.74552","0.8522125","0.1452553","False",,,,"False",,,,,"0","False"
"5110","95626CentaurSite1","Ponder Catena","308","95626 Demeleon","0.002411","-14.0","46.91575","3.060939","1.730173","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5113","120061CentaurSite1","Wolf of Meguro Terra","309","120061 Lykas","0.001428","-42.0","-91.35631","1.421391","2.203809","0.8269917","0.0","0.0273709","False",,,,"False",,,,,"0","False"
"5116","SalaciaSite1","Brenda Mare","310","Salacia","0.000469","30.0","-119.8201","4.691206","2.999785","0.9911709","0.3136894","0.0","False",,,,"False",,,,,"0","False"
"5117","SalaciaSite2","Cassidy's Facula","310","Salacia","0.000469","-1.0","-70.42603","4.789526","1.133799","1.131242","0.226029","0.0","False",,,,"False",,,,,"0","False"
"5118","SalaciaSite3","Mog's Crater","310","Salacia","0.000469","-60.0","169.8078","4.274219","1.659897","1.139467","0.3798222","0.0","False",,,,"False",,,,,"0","False"
"5119","SalaciaSite4","Lacerta Collis","310","Salacia","0.000469","-35.0","-159.5078","4.471802","1.204485","0.9050012","0.3016671","0.0","False",,,,"False",,,,,"0","False"
"5121","ActaeaSite1","Idris Maar","311","Actaea","0.000469","51.0","59.2706","4.710578","0.3253941","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5124","120348KBOSite1","Redwater Planum","312","120348 Xolas","0.000681","-25.0","147.4075","5.7978","2.153921","0.4463618","0.1487873","0.001280465","False",,,,"False",,,,,"0","False"
"5125","120348KBOSite2","Gran Quivera Flexus","312","120348 Xolas","0.000681","-30.0","-67.09585","5.741224","2.061011","1.107794","0.0","0.0","False",,,,"False",,,,,"0","False"
"5129","PlutoSite1","Lowell Regio","313","Pluto","0.00071","80.0","80.0","4.110535","4.011561","0.8700311","0.4350155","0.05403379","False",,,,"False",,,,,"0","False"
"5130","PlutoSite2","Voyager Terra","313","Pluto","0.00071","6.08","153.52","2.756639","1.14933","1.273217","0.4244058","0.0007289439","False",,,,"False",,,,,"0","False"
"5131","PlutoSite3","Hayabusa Terra","313","Pluto","0.00071","46.07","229.88","4.022209","4.352391","0.4008805","0.1336268","0.0","False",,,,"False",,,,,"0","False"
"5132","PlutoSite4","Viking Terra","313","Pluto","0.00071","30.0","140.0","4.60359","1.366313","1.414342","0.707171","0.0","False",,,,"False",,,,,"0","False"
"5133","PlutoSite5","Tombaugh Regio","313","Pluto","0.00071","7.62","183.22","3.95369","3.35843","0.3340272","0.1113424","0.04009443","False",,,,"False",,,,,"0","False"
"5134","PlutoSite6","Tartarus Dorsa","313","Pluto","0.00071","8.5","233.09","3.125466","3.072011","4.944353","0.9514759","0.1156918","False",,,,"False",,,,,"0","False"
"5135","PlutoSite7","Cthulhu Macula","313","Pluto","0.00071","0.0","90.0","5.003404","1.554983","0.5103484","0.2551742","0.0","False",,,,"False",,,,,"0","False"
"5136","PlutoSite8","Krun Macula","313","Pluto","0.00071","-15.0","30.0","4.016074","3.81819","2.814231","0.4030192","0.09325098","False",,,,"False",,,,,"0","False"
"5137","PlutoSite9","Balrog Macula","313","Pluto","0.00071","-10.0","100.0","4.122541","4.221124","0.6182709","0.3091354","0.0","False",,,,"False",,,,,"0","False"
"5140","CharonSite1","Argo Chasma","314","Charon","0.00071","27.8","80.4","4.528915","1.392182","3.714237","0.5801658","0.0","False",,,,"False",,,,,"0","False"
"5141","CharonSite2","Nasreddin Crater","314","Charon","0.00071","25.5","308.6","4.452225","1.784749","0.3924907","0.1308302","0.0","False",,,,"False",,,,,"0","False"
"5142","CharonSite3","Nemo Crater","314","Charon","0.00071","-15.7","314.1","4.83222","2.185703","0.3582183","0.1194061","0.04839106","False",,,,"False",,,,,"0","False"
"5143","CharonSite4","Clarke Montes","314","Charon","0.00071","-5.12","7.05","4.431054","4.192182","0.8635033","0.2878344","0.04219175","False",,,,"False",,,,,"0","False"
"5145","StyxSite1","Piotr Kociubinski Crater","315","Styx","0.00071","24.0","36.44888","4.207726","0.4279911","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5147","NixSite1","Russell's Paradox","316","Nix","0.00071","58.0","97.17831","2.000088","1.961029","0.7217992","0.0","0.0","False",,,,"False",,,,,"0","False"
"5149","KerberosSite1","LCS2909","317","Kerberos","0.00071","-2.0","-114.128","3.727139","0.2403072","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5151","HydraSite1","Dyer Mare","318","Hydra","0.00071","34.0","108.9862","4.104587","0.3348994","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5154","HaumeaSite1","Sagallo Crater","319","Haumea","0.000407","-24.0","107.314","3.730319","1.930545","3.56959","0.8731121","0.107091","False",,,,"False",,,,,"0","False"
"5155","HaumeaSite2","Tyrum Terra","319","Haumea","0.000407","-8.0","108.1599","3.57329","2.245171","3.442497","0.9425644","0.1430434","False",,,,"False",,,,,"0","False"
"5156","HaumeaSite3","Ilmarinen Crater","319","Haumea","0.000407","45.0","139.9234","3.51971","2.088217","3.267184","0.9617941","0.1273807","False",,,,"False",,,,,"0","False"
"5157","HaumeaSite4","Zao Saxum","319","Haumea","0.000407","55.0","-87.26966","2.961407","1.960209","3.162055","1.015464","0.1195371","False",,,,"False",,,,,"0","False"
"5159","NamakaSite1","Iain Banks Mons","320","Namaka","0.000407","49.0","155.8759","4.803748","0.4021397","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5161","HiʻiakaSite1","Mons Sceberras","321","Hi'iaka","0.000407","-53.0","138.7745","4.896276","0.4088768","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5164","136204CentaurSite1","Departure From Heaven","322","136204 Rhaecus","0.002194","-54.0","18.20749","2.827994","3.502448","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5167","MakemakeSite1","Pike's Last Stand","323","Makemake","0.000353","16.0","13.07032","2.99997","1.840551","2.739223","0.7629902","0.1255194","False",,,,"False",,,,,"0","False"
"5168","MakemakeSite2","Frinja's Fortune","323","Makemake","0.000353","1.0","140.6426","4.195251","4.403919","0.8034384","0.4017192","0.0","False",,,,"False",,,,,"0","False"
"5169","MakemakeSite3","Carpe Noctem","323","Makemake","0.000353","8.0","-177.4784","3.601813","1.219258","1.472613","0.4908711","0.1470133","False",,,,"False",,,,,"0","False"
"5170","MakemakeSite4","Poltergeist Canyon","323","Makemake","0.000353","8.0","-1.452171","4.149257","4.338096","0.7385347","0.3692674","0.0","False",,,,"False",,,,,"0","False"
"5173","145452KBOSite1","Skadovsk Planitia","324","Kandakoro","0.000597","0.0","-91.43425","4.257622","4.233652","0.4580495","0.1526832","0.0","False",,,,"False",,,,,"0","False"
"5174","145452KBOSite2","Navrot Planitia","324","Kandakoro","0.000597","3.0","0.1382751","4.255111","3.968795","0.7977553","0.0473716","0.01960589","False",,,,"False",,,,,"0","False"
"5177","174567VardaSite1","Rolph Dorsum","325","Varda","0.000489","-50.0","146.1607","4.071357","4.092098","0.5446407","0.1815469","0.02054467","False",,,,"False",,,,,"0","False"
"5178","174567VardaSite2","Marchitto Mensa","325","Varda","0.000489","18.0","-41.51729","3.841785","2.887668","0.5392106","0.1797369","0.0","False",,,,"False",,,,,"0","False"
"5180","IlmareSite1","Vallis Somnia","326","Ilmarë","0.000489","-5.0","104.1649","3.216368","3.089662","0.6240592","0.0","0.0","False",,,,"False",,,,,"0","False"
"5183","202421KBOSite1","Icy Dalliance Crater","327","Unkulunkulu","0.000452","30.0","-23.70316","3.91704","4.034184","0.6853514","0.3426757","0.0","False",,,,"False",,,,,"0","False"
"5186","208996KBOSite1","Comstar Catena","328","Nergal","0.000542","31.0","-138.2886","6.665311","2.309846","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5187","208996KBOSite2","Ereshkigal Serpens","328","Nergal","0.000542","-31.0","59.07255","4.172313","4.489638","1.262537","0.4196647","0.0","False",,,,"False",,,,,"0","False"
"5188","208996KBOSite3","Legends Crater","328","Nergal","0.000542","-34.0","146.0249","5.055587","2.247663","0.3028768","0.1009589","0.00766834","False",,,,"False",,,,,"0","False"
"5189","208996KBOSite4","Tristan Tholus","328","Nergal","0.000542","-46.0","-6.313271","4.011754","3.610795","1.132324","0.5661622","0.0490726","False",,,,"False",,,,,"0","False"
"5192","278361KBOSite1","Henwood Chaos","329","Marduk","0.000604","-8.0","41.03945","4.00989","3.84625","1.076831","0.2313746","0.04560613","False",,,,"False",,,,,"0","False"
"5193","278361KBOSite2","Blair Chasma","329","Marduk","0.000604","-9.0","-94.63199","3.879439","2.64728","0.2971082","0.0","0.0005855191","False",,,,"False",,,,,"0","False"
"5196","281371CentaurSite1","Albert Chasma","330","281371 Pyretos","0.003099","-28.0","159.2603","3.04653","3.384305","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5199","307261KBOSite1","Labyrinthus Illicitus","331","Pangu","0.000477","-22.0","-20.17261","5.968547","2.275902","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5200","307261KBOSite2","Rahill Crater","331","Pangu","0.000477","3.0","-155.8758","5.994352","2.216686","2.667563","0.0114829","0.0","False",,,,"False",,,,,"0","False"
"5201","307261KBOSite3","Marjorie's Gem","331","Pangu","0.000477","-35.0","83.93311","5.9924","2.820375","0.1311242","0.04370806","0.0","False",,,,"False",,,,,"0","False"
"5202","307261KBOSite4","Hasifu Patera","331","Pangu","0.000477","11.0","-50.6835","5.40677","1.261557","0.1941926","0.0","0.0564254","False",,,,"False",,,,,"0","False"
"5204","315898CentaurSite1","Minton Crater","332","315898 Latreus","0.025866","47.0","129.5289","2.484731","2.153475","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5207","342842CentaurSite1","Jake's Rainwater","333","342842 Lykidas","0.003572","19.0","153.0476","4.544588","0.4800348","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5210","440030KBOSite1","Sordis Cirros Catena","334","Kuterastan","0.000581","-6.0","177.7484","4.188936","3.890801","0.6074477","0.2024826","0.02878658","False",,,,"False",,,,,"0","False"
"5213","447178CentaurSite1","Xiphe Sulcus","335","447178 Agrius","0.00499","21.0","158.4266","3.293567","3.438666","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5216","455502KBOSite1","Trigatia Planum","336","Luison","0.000463","9.0","-70.63626","3.575612","1.148641","6.796057","1.032673","0.1195818","True","10995","Base",,"False","3","4","4096","the Aliens","3","True"
"5217","455502KBOSite2","Freya's Reach","336","Luison","0.000463","31.0","75.6172","3.50692","1.731511","3.212551","0.8820649","0.1121684","False",,,,"False",,,,,"0","False"
"5220","470308KBOSite1","Karlious Planitia","337","Volturnus","0.000599","-24.0","-41.41533","5.61079","2.18872","0.0","0.0","0.01970595","False",,,,"False",,,,,"0","False"
"5221","470308KBOSite2","Grimes Planitia","337","Volturnus","0.000599","30.0","-84.59302","5.816983","2.122542","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5224","470443KBOSite1","Croaker's Tomb","338","Tagaloa","0.000432","-33.0","133.9011","4.053724","4.121413","0.3720171","0.003759786","0.1682991","False",,,,"False",,,,,"0","False"
"5225","470443KBOSite2","Thor's Chaos","338","Tagaloa","0.000432","28.0","-164.4862","3.89295","3.53353","0.3876341","0.1098578","0.0003620453","False",,,,"False",,,,,"0","False"
"5228","472271KBOSite1","Fortune Mare","339","Katonda","0.000569","-48.0","-148.1099","3.807567","4.534564","0.3545071","0.0","0.09296004","False",,,,"False",,,,,"0","False"
"5231","472651CentaurSite1","Patience Planitia","340","472651 Dryalos","0.005231","35.0","100.8035","3.766325","3.597187","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5234","482824KBOSite1","Solomon Catena","341","Agudar","0.000822","58.0","-9.21804","4.103848","4.212398","0.603696","0.301848","0.009006031","False",,,,"False",,,,,"0","False"
"5237","523645KBOSite1","Balemezi Patera","342","Mbombo","0.00043","39.0","-39.10896","3.452645","2.212873","7.254288","0.8659733","0.8813736","True","4085","Base",,"False","3","4","4096","the Aliens","3","False"
"5238","523645KBOSite2","Rui Rupes","342","Mbombo","0.00043","17.0","-76.98958","5.022717","3.900262","0.1003672","0.0","0.0","True","5860","Base",,"False","3","4","4096","the Aliens","3","True"
"5241","523681KBOSite1","Honor's Tale","343","Coatlicue","0.000473","32.0","-42.4296","3.768184","3.437181","0.9161412","0.1419549","0.006776499","False",,,,"False",,,,,"0","False"
"5242","523681KBOSite2","Libertatia Fossae","343","Coatlicue","0.000473","-35.0","68.45998","6.241974","2.334498","1.626954","0.0","0.002654657","False",,,,"False",,,,,"0","False"
"5245","523727CentaurSite1","Jericho Planitia","344","523727 Eurytion","0.005733","46.0","68.0468","3.285599","3.689896","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5248","523750KBOSite1","Aurum Meum","345","Anansi","0.000637","13.0","-132.1413","3.375719","2.083264","2.9341","0.9780332","0.41363","False",,,,"False",,,,,"0","False"
"5249","523750KBOSite2","Poulsen Planitia","345","Anansi","0.000637","6.0","32.20656","3.822851","3.85233","0.2924073","0.1462037","0.2298021","False",,,,"False",,,,,"0","False"
"5252","559182KBOSite1","Heliocon's Crater","346","Enki","0.00046","23.0","123.0137","3.542135","2.242324","5.037368","1.034152","0.1324725","False",,,,"False",,,,,"0","False"
"5253","559182KBOSite2","Silence's Grotto","346","Enki","0.00046","-46.0","-134.9911","5.843699","2.602271","0.2938875","0.1469438","0.0","False",,,,"False",,,,,"0","False"
"5256","562274CentaurSite1","Absolution Mons","347","562274 Hippasus","0.003246","-20.0","-67.15","2.147962","2.957224","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5259","612243CentaurSite1","Medulli Mons","348","612243 Penthesilea","0.001048","2.0","-45.47407","1.292099","1.259153","0.7669363","0.2556454","0.0","False",,,,"False",,,,,"0","False"
"5262","612533KBOSite1","Red's Run","349","Chernobog","0.000723","57.0","-47.66122","3.939984","3.743426","0.2793851","0.1173174","0.0121631","False",,,,"False",,,,,"0","False"
"5263","612533KBOSite2","Lizard's Leap","349","Chernobog","0.000723","18.0","89.99555","3.261295","2.150234","4.474362","1.007976","0.2470721","False",,,,"False",,,,,"0","False"
"5266","613490CentaurSite1","Miranda-Laraba Macula","350","613490 Myrina","0.001109","42.0","-21.19307","3.330269","3.456609","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5269","636872CentaurSite1","Oya Crater","351","636872 Caeneus","0.001729","6.0","55.71023","4.358613","2.421323","0.07246068","0.0","0.0","True","11075","Base",,"False","3","4","4096","the Aliens","3","True"
"5272","2008LC18CentaurSite1","Gautier Planitia","352","2008 LC18 Aegea","0.000958","-16.0","80.3923","3.721028","3.229667","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5275","2010FX86KBOSite1","First Frost Macula","353","Olorun","0.000479","10.0","-143.4216","3.714281","3.843128","0.7411783","0.3705891","0.08039658","False",,,,"False",,,,,"0","False"
"5276","2010FX86KBOSite2","Viziak Planum","353","Olorun","0.000479","-2.0","-162.7516","2.982239","1.929955","3.827913","0.7046347","0.2170831","False",,,,"False",,,,,"0","False"
"5279","2010KZ39KBOSite1","Formosa Catena","354","Izanagi","0.000479","51.0","171.9361","3.963403","3.822724","1.911035","0.5154844","0.0","False",,,,"False",,,,,"0","False"
"5280","2010KZ39KBOSite2","Valles Von Briesen","354","Izanagi","0.000479","-58.0","119.1937","3.684261","3.796717","0.8760009","0.125583","0.009094209","False",,,,"False",,,,,"0","False"
"5283","2010THCentaurSite1","Angel's Redoubt","355","2010 TH Antimakhos","0.001824","-22.0","-101.2741","3.339571","2.867258","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5286","2011GN27CentaurSite1","Diplo Dot Dorsum","356","2011 GN27 Dictys","0.004731","2.0","59.2364","3.494136","4.704671","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5289","2011HM102CentaurSite1","Saoirse's Rise","357","2011 HM102 Myrleia","0.001137","35.0","172.9243","4.236341","2.808943","0.03653013","0.0","0.0","False",,,,"False",,,,,"0","False"
"5292","2011MM4CentaurSite1","Gorokhan Tholus","358","2011 MM4 Bromos","0.001342","-8.0","-122.5927","3.58151","2.188136","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5295","2011QF99CentaurSite1","Zero Gravitas Gorge","359","2011 QF99 Exadius","0.003969","32.0","157.3809","1.457505","1.325304","0.9820215","0.0","0.0","False",,,,"False",,,,,"0","False"
"5298","2013KY18CentaurSite1","Roci's Last Hope","360","2013 KY18 Ephesos","0.001244","18.0","-119.2576","1.405185","2.208617","1.103858","0.2881402","0.0","False",,,,"False",,,,,"0","False"
"5301","2014WP50KBOSite1","90711 Seruko-b","361","Huracan","0.000513","57.0","-13.94878","3.978691","3.852931","0.3680385","0.1226795","0.0","False",,,,"False",,,,,"0","False"
"5302","2014WP50KBOSite2","Pokatto Crater","361","Huracan","0.000513","-40.0","-29.21518","5.981283","2.304469","0.7681856","0.0","0.0","False",,,,"False",,,,,"0","False"
"5305","2014YA50KBOSite1","Weltschmerz Crater","362","Nareau","0.000604","0.0","52.23032","5.784246","1.493022","0.02485858","0.008286194","0.01868196","False",,,,"False",,,,,"0","False"
"5306","2014YA50KBOSite2","Callahan Montes","362","Nareau","0.000604","-15.0","-178.6623","4.051588","3.688673","0.9669076","0.02479651","0.0","False",,,,"False",,,,,"0","False"
"5309","2017OF69KBOSite1","Tumbleweed Sulcus","363","Meng Po","0.00058","1.0","21.24985","6.803044","2.089977","1.317698","0.0","0.0","False",,,,"False",,,,,"0","False"
"5310","2017OF69KBOSite2","Phillip Spurr Planitia","363","Meng Po","0.00058","54.0","76.2065","3.118075","1.762642","7.090954","0.5040925","1.285134","False",,,,"False",,,,,"0","False"
"5312","SwiftTuttleSite1","Perseus Planitia","364","Comet Swift-Tuttle","0.000464","-15.0","-89.78223","3.526387","0.3386299","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5314","NeujminSite1","Grigory Catena","365","Comet Neujmin 1","0.007521","-15.0","33.45892","3.513552","0.0","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5316","LoneosSite1","Van Ness Dorsum","366","Comet Loneos","0.001659","57.0","-146.2147","4.868321","0.3357427","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5318","LevySite1","Acadia Planitia","367","Comet Levy 1","0.002606","2.0","-70.86019","3.347893","0.2996531","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5320","HalleySite1","Giotto Dorsum","368","Halley's Comet","0.00085","17.0","-145.4321","3.449465","0.4731217","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5322","TempelSite1","Franklin Fossae","369","Comet Tempel 2","0.077292","16.0","131.8735","2.527827","0.7994311","0.04651235","0.0","0.0","False",,,,"False",,,,,"0","False"
"5324","PonsBrooksSite1","Ming Shilu Catena","370","Comet Pons-Brooks","0.002533","57.0","-82.63292","2.788705","1.801402","0.0567795","0.0","0.0","False",,,,"False",,,,,"0","False"
"5326","ArendRigauxSite1","Belgica Tholus","371","Comet Arend-Rigaux","0.066314","21.0","104.6974","3.281142","0.2986096","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5328","MachholzSite1","Mons Loma Prieta","372","Comet Machholz 1","0.103767","-34.0","-88.54181","3.443464","0.4405754","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5330","EnckeSite1","Watt Dorsum","373","Comet Encke","0.141262","-47.0","-140.681","3.315679","0.9335888","0.0","0.0","0.0","True","33838","Base","ShipbuildingHabSchematic","True","1","2","4095","Project Exodus","1","True"
